lang_code	lang_name	dataset_sources	lines	sequences	tokens	resource_category	10similar_langs	10dissimilar_langs
nap_latn	Neapolitan	wiki	32300	6975	892800	not_enough	ita_latn, cat_latn, por_latn, spa_latn, ron_latn, sqi_latn, fra_latn, eng_latn, slk_latn, ell_grek	jpn_jpan, kor_hang, tam_taml, npi_deva, zho_hans, ben_beng, kaz_cyrl, tha_thai, vie_latn, ind_latn
chk_latn	Chuukese	bible	30283	6933	887424	not_enough	vie_latn, ind_latn, tha_thai, zho_hans, ita_latn, eng_latn, swe_latn, nob_latn, ron_latn, cat_latn	tam_taml, kaz_cyrl, npi_deva, tur_latn, jpn_jpan, ces_latn, bel_cyrl, ben_beng, aze_latn, lit_latn
yal_latn	Yalunka	bible	30573	6911	884608	not_enough	nld_latn, eng_latn, por_latn, hun_latn, deu_latn, ita_latn, cat_latn, spa_latn, fra_latn, slv_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, kaz_cyrl, ben_beng, tha_thai, rus_cyrl, vie_latn
kos_latn	Kosraean	bible	30800	6897	882816	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, fra_latn, rus_cyrl, fin_latn, eng_latn, heb_hebr, hun_latn	tam_taml, kaz_cyrl, tur_latn, npi_deva, ces_latn, aze_latn, hye_armn, jpn_jpan, kat_geor, lit_latn
cth_latn	Thaiphum Chin	bible	31129	6871	879488	not_enough	ben_beng, aze_latn, ind_latn, tha_thai, tur_latn, kor_hang, hin_deva, kat_geor, vie_latn, pes_arab	bul_cyrl, bel_cyrl, mkd_cyrl, lav_latn, ell_grek, ukr_cyrl, ces_latn, spa_latn, por_latn, srp_cyrl
bim_latn	Bimoba	bible	30247	6857	877696	not_enough	eng_latn, cat_latn, spa_latn, por_latn, ita_latn, fra_latn, nld_latn, ron_latn, slv_latn, nob_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, kaz_cyrl, zho_hans, ben_beng, pes_arab, aze_latn, tur_latn
sco_latn	Scots	wiki, tatoeba	61675	6841	875648	not_enough	eng_latn, nld_latn, dan_latn, swe_latn, nob_latn, deu_latn, ita_latn, cat_latn, por_latn, spa_latn	npi_deva, jpn_jpan, tam_taml, kaz_cyrl, ben_beng, tha_thai, kor_hang, zho_hans, pes_arab, vie_latn
jbo_latn	Lojban	wiki, tatoeba, oscar	33772	6818	872704	not_enough	fin_latn, hun_latn, por_latn, est_latn, fra_latn, nob_latn, deu_latn, spa_latn, nld_latn, dan_latn	tha_thai, zho_hans, tam_taml, npi_deva, jpn_jpan, kor_hang, vie_latn, arb_arab, ind_latn, ben_beng
acr_latn	Achi	bible0, bible, bible1	23146	6807	871296	not_enough	por_latn, spa_latn, eng_latn, cat_latn, fra_latn, ita_latn, sqi_latn, pol_latn, swe_latn, nld_latn	tam_taml, jpn_jpan, kor_hang, ben_beng, npi_deva, kaz_cyrl, tha_thai, zho_hans, tur_latn, urd_arab
gfk_latn	Patpatar	bible, bible1, bible0	24722	6786	868608	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, ita_latn, eng_latn, ron_latn, swe_latn, cat_latn, nob_latn	tam_taml, kaz_cyrl, tur_latn, npi_deva, ces_latn, jpn_jpan, aze_latn, bel_cyrl, lit_latn, ben_beng
apy_latn	Apalaí	bible	30491	6722	860416	not_enough	spa_latn, tur_latn, cat_latn, hun_latn, por_latn, ita_latn, aze_latn, lit_latn, pes_arab, nld_latn	zho_hans, kor_hang, tha_thai, jpn_jpan, vie_latn, npi_deva, ind_latn, rus_cyrl, ben_beng, ukr_cyrl
sus_latn	Susu	wortschatz, bible	30601	6645	850560	not_enough	fra_latn, por_latn, nld_latn, eng_latn, cat_latn, ita_latn, spa_latn, deu_latn, hun_latn, slv_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, tha_thai, vie_latn, ind_latn, npi_deva, rus_cyrl, kaz_cyrl
meu_latn	Motu	bible	30562	6623	847744	not_enough	ind_latn, vie_latn, tha_thai, hin_deva, ben_beng, urd_arab, kor_hang, zho_hans, jpn_jpan, hun_latn	ces_latn, ukr_cyrl, bel_cyrl, lav_latn, pol_latn, lit_latn, mkd_cyrl, bul_cyrl, dan_latn, ell_grek
bqc_latn	Boko (Benin)	bible	30497	6606	845568	not_enough	fra_latn, nld_latn, cat_latn, por_latn, hun_latn, eng_latn, urd_arab, deu_latn, ita_latn, spa_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, zho_hans, lav_latn, ces_latn, rus_cyrl, bel_cyrl, lit_latn
mak_latn	Makasar	nusa	15236	6542	837376	not_enough	ind_latn, vie_latn, tha_thai, eng_latn, ita_latn, rus_cyrl, heb_hebr, zho_hans, ron_latn, por_latn	kaz_cyrl, tam_taml, npi_deva, tur_latn, jpn_jpan, ces_latn, aze_latn, lit_latn, lav_latn, hye_armn
aym_latn	Aymara	americasnli_dev, americasnlp2021_mt, americasnlp2023_mt, americasnli_test, wortschatz, wiki	42031	6473	828544	not_enough	spa_latn, hun_latn, tur_latn, por_latn, fin_latn, nld_latn, cat_latn, slv_latn, eng_latn, hye_armn	tha_thai, vie_latn, zho_hans, ind_latn, npi_deva, tam_taml, kor_hang, ben_beng, rus_cyrl, jpn_jpan
tuc_latn	Mutu	bible, bible0	23951	6453	825984	not_enough	vie_latn, ind_latn, tha_thai, ben_beng, zho_hans, hun_latn, fin_latn, heb_hebr, pes_arab, eng_latn	tam_taml, bel_cyrl, ukr_cyrl, npi_deva, ces_latn, kaz_cyrl, srp_cyrl, slv_latn, pol_latn, mkd_cyrl
ile_latn	Interlingue	wiki, tatoeba	36251	6433	823424	not_enough	ron_latn, deu_latn, por_latn, nob_latn, ita_latn, cat_latn, spa_latn, dan_latn, nld_latn, eng_latn	jpn_jpan, tha_thai, zho_hans, kor_hang, npi_deva, tam_taml, vie_latn, kaz_cyrl, ind_latn, ben_beng
ron_cyrl	Romanian	bible	29610	6430	823040	not_enough	mkd_cyrl, srp_cyrl, bel_cyrl, bul_cyrl, ukr_cyrl, rus_cyrl, ron_latn, hye_armn, sqi_latn, por_latn	jpn_jpan, ind_latn, tam_taml, vie_latn, tha_thai, kor_hang, ben_beng, zho_hans, pes_arab, urd_arab
xal_cyrl	Kalmyk	webcorpora, wiki, tatoeba, oscar	37976	6400	819200	not_enough	kaz_cyrl, aze_latn, hye_armn, rus_cyrl, tur_latn, mkd_cyrl, ukr_cyrl, hun_latn, bel_cyrl, bul_cyrl	tha_thai, ind_latn, vie_latn, zho_hans, jpn_jpan, heb_hebr, lav_latn, spa_latn, fra_latn, ell_grek
kom_cyrl	Komi	wiki, oscar	35438	6387	817536	not_enough	fin_latn, est_latn, rus_cyrl, mkd_cyrl, bel_cyrl, hun_latn, ukr_cyrl, bul_cyrl, srp_cyrl, nob_latn	tha_thai, jpn_jpan, ind_latn, vie_latn, tam_taml, npi_deva, zho_hans, kor_hang, pes_arab, ben_beng
sme_latn	Northern Sami	wortschatz, wiki, tatoeba	34500	6371	815488	not_enough	fin_latn, est_latn, nob_latn, slk_latn, dan_latn, slv_latn, hun_latn, swe_latn, ron_latn, por_latn	jpn_jpan, tam_taml, tha_thai, npi_deva, vie_latn, ind_latn, kor_hang, zho_hans, ben_beng, kaz_cyrl
rmc_latn	Carpathian Romani	bible	30569	6349	812672	not_enough	hin_deva, slv_latn, slk_latn, est_latn, urd_arab, sqi_latn, kat_geor, pol_latn, spa_latn, fin_latn	tha_thai, vie_latn, jpn_jpan, ind_latn, zho_hans, kor_hang, tam_taml, kaz_cyrl, ben_beng, arb_arab
pam_latn	Pampanga	wortschatz, wiki, tatoeba, oscar	36762	6176	790528	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, ita_latn, eng_latn, fra_latn, cat_latn, rus_cyrl, zho_hans	tam_taml, npi_deva, kaz_cyrl, jpn_jpan, tur_latn, ces_latn, srp_cyrl, ben_beng, dan_latn, kat_geor
alt_cyrl	Southern Altai	webcorpora	51103	6146	786688	not_enough	kaz_cyrl, aze_latn, rus_cyrl, tur_latn, mkd_cyrl, hye_armn, bel_cyrl, ukr_cyrl, srp_cyrl, bul_cyrl	ind_latn, tha_thai, vie_latn, cat_latn, eng_latn, fra_latn, spa_latn, ita_latn, por_latn, swe_latn
btk_latn	Batak	nusa	15083	6131	784768	not_enough	ind_latn, eng_latn, nld_latn, dan_latn, nob_latn, vie_latn, swe_latn, por_latn, spa_latn, fra_latn	npi_deva, zho_hans, bel_cyrl, kaz_cyrl, ukr_cyrl, rus_cyrl, srp_cyrl, heb_hebr, jpn_jpan, mkd_cyrl
dig_latn	Digo	bible	30415	6126	784128	not_enough	pes_arab, arb_arab, heb_hebr, spa_latn, ita_latn, lit_latn, cat_latn, hye_armn, ind_latn, lav_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ukr_cyrl, tam_taml, swe_latn, kaz_cyrl, rus_cyrl, ben_beng
kij_latn	Kilivila	bible	29975	6022	770816	not_enough	ind_latn, vie_latn, tha_thai, fin_latn, hin_deva, zho_hans, ita_latn, est_latn, ron_latn, cat_latn	kaz_cyrl, tam_taml, tur_latn, jpn_jpan, npi_deva, ukr_cyrl, lav_latn, ces_latn, bel_cyrl, deu_latn
ubu_latn	Umbu-Ungu	bible, bible1, bible0	18902	5943	760704	not_enough	jpn_jpan, tam_taml, kor_hang, ben_beng, ind_latn, hin_deva, kaz_cyrl, aze_latn, urd_arab, npi_deva	ukr_cyrl, bel_cyrl, mkd_cyrl, bul_cyrl, ell_grek, pol_latn, slk_latn, eng_latn, dan_latn, swe_latn
mam_latn	Mam	bible, bible0	15690	5939	760192	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, ell_grek, eng_latn, pol_latn, ron_latn, sqi_latn	tam_taml, jpn_jpan, ben_beng, kor_hang, npi_deva, kaz_cyrl, zho_hans, hin_deva, urd_arab, aze_latn
uig_cyrl	Uighur	bible	29183	5927	758656	not_enough	kaz_cyrl, aze_latn, rus_cyrl, ukr_cyrl, hye_armn, mkd_cyrl, bel_cyrl, srp_cyrl, bul_cyrl, jpn_jpan	ind_latn, vie_latn, tha_thai, spa_latn, cat_latn, por_latn, ita_latn, eng_latn, heb_hebr, fra_latn
bqp_latn	Busa	bible	25551	5926	758528	not_enough	fra_latn, cat_latn, nld_latn, por_latn, eng_latn, kat_geor, ita_latn, deu_latn, hun_latn, spa_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, kaz_cyrl, bel_cyrl, rus_cyrl, ind_latn, tha_thai
mrj_cyrl	Western Mari	wiki, oscar	36427	5874	751872	not_enough	fin_latn, est_latn, mkd_cyrl, rus_cyrl, hun_latn, bel_cyrl, ukr_cyrl, bul_cyrl, srp_cyrl, slk_latn	tha_thai, jpn_jpan, vie_latn, ind_latn, tam_taml, npi_deva, zho_hans, kor_hang, pes_arab, ben_beng
sgs_latn	Samogitian	wiki, tatoeba	31179	5861	750208	not_enough	est_latn, lit_latn, dan_latn, nob_latn, slk_latn, fin_latn, pol_latn, slv_latn, ukr_cyrl, sqi_latn	jpn_jpan, tha_thai, kor_hang, tam_taml, npi_deva, vie_latn, zho_hans, ind_latn, ben_beng, kaz_cyrl
nav_latn	Navajo	wortschatz, wiki, tatoeba	24561	5709	730752	not_enough	hin_deva, urd_arab, fin_latn, spa_latn, por_latn, hun_latn, fra_latn, est_latn, cat_latn, nld_latn	tha_thai, ind_latn, arb_arab, vie_latn, tam_taml, heb_hebr, zho_hans, jpn_jpan, rus_cyrl, lav_latn
mdy_ethi	Male (Ethiopia)	bible	30256	5649	723072	not_enough	tam_taml, kaz_cyrl, npi_deva, aze_latn, hye_armn, hin_deva, urd_arab, ben_beng, pes_arab, kat_geor	vie_latn, ind_latn, tha_thai, zho_hans, eng_latn, jpn_jpan, swe_latn, kor_hang, fin_latn, nld_latn
ckt_cyrl	Chukot	webcorpora, tatoeba	22499	5637	721536	not_enough	kaz_cyrl, hin_deva, rus_cyrl, urd_arab, kor_hang, aze_latn, hye_armn, kat_geor, bel_cyrl, hun_latn	tha_thai, ind_latn, vie_latn, heb_hebr, arb_arab, cat_latn, ell_grek, ita_latn, por_latn, sqi_latn
nde_latn	North Ndebele	bible	30708	5602	717056	not_enough	heb_hebr, arb_arab, pes_arab, spa_latn, ind_latn, tha_thai, ces_latn, sqi_latn, lit_latn, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, swe_latn, rus_cyrl
mbb_latn	Western Bukidnon Manobo	bible	21586	5595	716160	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, zho_hans, rus_cyrl, ita_latn, pol_latn, eng_latn, por_latn	tam_taml, kaz_cyrl, npi_deva, jpn_jpan, ces_latn, tur_latn, srp_cyrl, ben_beng, kor_hang, bel_cyrl
qub_latn	Huallaga Huánuco Quechua	bible	30311	5553	710784	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, ces_latn, por_latn, slv_latn, hye_armn, spa_latn, est_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, npi_deva, arb_arab, jpn_jpan, ell_grek
knv_latn	Tabo	bible, bible0	14581	5534	708352	not_enough	aze_latn, tam_taml, jpn_jpan, ben_beng, tur_latn, ind_latn, hin_deva, kaz_cyrl, kor_hang, hye_armn	ukr_cyrl, bel_cyrl, bul_cyrl, mkd_cyrl, ell_grek, pol_latn, eng_latn, slk_latn, swe_latn, por_latn
zea_latn	Zeeuws	wiki	23721	5530	707840	not_enough	nld_latn, deu_latn, dan_latn, eng_latn, nob_latn, swe_latn, cat_latn, fra_latn, ita_latn, por_latn	tha_thai, zho_hans, jpn_jpan, vie_latn, ind_latn, npi_deva, kor_hang, tam_taml, kaz_cyrl, ben_beng
dop_latn	Lukpa	bible	23414	5514	705792	not_enough	por_latn, heb_hebr, ita_latn, cat_latn, slv_latn, ron_latn, sqi_latn, eng_latn, srp_cyrl, fra_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, ben_beng, kaz_cyrl, pes_arab, tur_latn, aze_latn, lav_latn
tzj_latn	Tz'utujil	bible, bible0	15264	5506	704768	not_enough	por_latn, spa_latn, cat_latn, fra_latn, ita_latn, pol_latn, eng_latn, fin_latn, nob_latn, ell_grek	tam_taml, jpn_jpan, ben_beng, kor_hang, npi_deva, kaz_cyrl, zho_hans, urd_arab, hin_deva, aze_latn
nab_latn	Southern Nambikuára	bible	7223	5348	684544	not_enough	tur_latn, pes_arab, hun_latn, hye_armn, spa_latn, por_latn, cat_latn, aze_latn, ita_latn, nld_latn	zho_hans, tha_thai, vie_latn, kor_hang, npi_deva, jpn_jpan, ind_latn, rus_cyrl, ben_beng, ukr_cyrl
azb_latn	South Azerbaijani	bible	30235	5347	684416	not_enough	aze_latn, tur_latn, kaz_cyrl, hun_latn, hye_armn, ben_beng, lit_latn, tam_taml, hin_deva, fin_latn	tha_thai, vie_latn, ind_latn, zho_hans, heb_hebr, rus_cyrl, bel_cyrl, ukr_cyrl, cat_latn, swe_latn
tcy_knda	Tulu	wiki	25122	5333	682624	not_enough	tam_taml, hin_deva, ben_beng, urd_arab, kaz_cyrl, aze_latn, npi_deva, tur_latn, jpn_jpan, kor_hang	tha_thai, vie_latn, ind_latn, cat_latn, eng_latn, spa_latn, fra_latn, por_latn, ita_latn, swe_latn
noa_latn	Woun Meu	bible0, bible	15661	5321	681088	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, spa_latn, lit_latn, ces_latn, por_latn, est_latn, kat_geor	zho_hans, tha_thai, vie_latn, ind_latn, npi_deva, jpn_jpan, kor_hang, rus_cyrl, bul_cyrl, ukr_cyrl
ctu_latn	Chol	bible1, bible0, bible	16110	5299	678272	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, eng_latn, ell_grek, pol_latn, nob_latn, hun_latn	tam_taml, jpn_jpan, ben_beng, kor_hang, npi_deva, kaz_cyrl, tha_thai, zho_hans, aze_latn, hin_deva
ext_latn	Extremaduran	wiki, tatoeba	19755	5270	674560	not_enough	spa_latn, por_latn, cat_latn, ita_latn, ron_latn, eng_latn, sqi_latn, swe_latn, fra_latn, nld_latn	jpn_jpan, kor_hang, tam_taml, ben_beng, npi_deva, kaz_cyrl, tha_thai, zho_hans, vie_latn, ind_latn
wal_latn	Wolaytta	bible	26209	5224	668672	not_enough	tam_taml, aze_latn, kaz_cyrl, tur_latn, hin_deva, urd_arab, ben_beng, npi_deva, kat_geor, hye_armn	tha_thai, vie_latn, ind_latn, zho_hans, heb_hebr, rus_cyrl, bel_cyrl, eng_latn, fra_latn, swe_latn
stq_latn	Saterfriesisch	wiki, tatoeba	21921	5166	661248	not_enough	nld_latn, deu_latn, eng_latn, swe_latn, nob_latn, dan_latn, cat_latn, ita_latn, por_latn, spa_latn	jpn_jpan, npi_deva, tam_taml, kaz_cyrl, kor_hang, tha_thai, ben_beng, zho_hans, ind_latn, vie_latn
lad_latn	Ladino	wiki, tatoeba	18732	5133	657024	not_enough	spa_latn, por_latn, ita_latn, cat_latn, ron_latn, sqi_latn, fra_latn, slk_latn, pol_latn, ell_grek	jpn_jpan, kor_hang, tam_taml, npi_deva, zho_hans, ben_beng, kaz_cyrl, tha_thai, vie_latn, ind_latn
cor_latn	Cornish	wiki, tatoeba	22074	5039	644992	not_enough	por_latn, ita_latn, cat_latn, spa_latn, sqi_latn, ron_latn, eng_latn, fra_latn, slk_latn, pol_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, ben_beng, zho_hans, kaz_cyrl, tha_thai, aze_latn, tur_latn
tzm_tfng	Central Atlas Tamazight	nllb, flores200_devtest, flores200_dev	34435	5005	640640	not_enough	arb_arab, sqi_latn, pol_latn, ita_latn, cat_latn, por_latn, ell_grek, heb_hebr, spa_latn, ron_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, ben_beng, npi_deva, kaz_cyrl, ind_latn, tha_thai, aze_latn
tbg_latn	North Tairora	bible, bible0	20137	4985	638080	not_enough	tam_taml, ben_beng, hin_deva, kor_hang, npi_deva, urd_arab, jpn_jpan, kaz_cyrl, ind_latn, aze_latn	bul_cyrl, ukr_cyrl, eng_latn, bel_cyrl, por_latn, ces_latn, mkd_cyrl, ell_grek, lav_latn, swe_latn
koi_cyrl	Komi-Permyak	webcorpora, wiki, tatoeba	30065	4951	633728	not_enough	rus_cyrl, aze_latn, hun_latn, fin_latn, kaz_cyrl, mkd_cyrl, bel_cyrl, ukr_cyrl, est_latn, hye_armn	tha_thai, ind_latn, vie_latn, jpn_jpan, zho_hans, lav_latn, npi_deva, tam_taml, pes_arab, heb_hebr
anw_latn	Anaang	wortschatz	28265	4909	628352	not_enough	spa_latn, cat_latn, por_latn, ita_latn, fra_latn, ron_latn, heb_hebr, ces_latn, slv_latn, eng_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, kaz_cyrl, hin_deva, rus_cyrl, urd_arab
hus_latn	Huastec	bible, bible0	15267	4896	626688	not_enough	por_latn, spa_latn, cat_latn, ita_latn, fra_latn, eng_latn, nob_latn, slk_latn, swe_latn, ron_latn	tam_taml, jpn_jpan, ben_beng, kaz_cyrl, kor_hang, npi_deva, tha_thai, zho_hans, tur_latn, hin_deva
ape_latn	Bukiyip	bible, bible0	15671	4763	609664	not_enough	ind_latn, vie_latn, tha_thai, hin_deva, swe_latn, nob_latn, eng_latn, zho_hans, urd_arab, ita_latn	kaz_cyrl, tur_latn, jpn_jpan, tam_taml, hye_armn, kor_hang, pes_arab, aze_latn, bel_cyrl, ces_latn
taq_latn	Tamasheq	nllb, flores200_dev, flores200_devtest, bible	18633	4689	600192	not_enough	arb_arab, spa_latn, ita_latn, cat_latn, por_latn, fra_latn, sqi_latn, ron_latn, heb_hebr, ell_grek	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, ben_beng, kaz_cyrl, tha_thai, vie_latn, tur_latn
ivb_latn	Ibatan	bible	17842	4685	599680	not_enough	ind_latn, vie_latn, tha_thai, arb_arab, rus_cyrl, zho_hans, fin_latn, pol_latn, eng_latn, hun_latn	tam_taml, kaz_cyrl, npi_deva, jpn_jpan, ces_latn, tur_latn, srp_cyrl, kor_hang, mkd_cyrl, kat_geor
bzd_latn	Bribri	americasnlp2023_mt, americasnli_test, americasnlp2022_stt, americasnlp2021_mt, americasnli_dev, americasnlp2022_mt_test, bible	19795	4632	592896	not_enough	por_latn, hun_latn, cat_latn, spa_latn, nld_latn, ita_latn, fin_latn, eng_latn, deu_latn, fra_latn	zho_hans, npi_deva, tha_thai, jpn_jpan, tam_taml, vie_latn, rus_cyrl, kor_hang, ben_beng, kaz_cyrl
toc_latn	Coyutla Totonac	bible	7899	4585	586880	not_enough	spa_latn, por_latn, fra_latn, cat_latn, ita_latn, eng_latn, hun_latn, ell_grek, ron_latn, fin_latn	tam_taml, jpn_jpan, npi_deva, ben_beng, kor_hang, kaz_cyrl, hin_deva, urd_arab, zho_hans, tha_thai
aeb_arab	Tunisian Arabic	flores200_dev, flores200_devtest, bible	9694	4585	586880	not_enough	arb_arab, heb_hebr, pes_arab, ita_latn, sqi_latn, cat_latn, por_latn, ron_latn, urd_arab, spa_latn	jpn_jpan, kor_hang, npi_deva, tam_taml, ben_beng, zho_hans, kaz_cyrl, vie_latn, ind_latn, tha_thai
abt_latn	Ambulas	bible, bible0	14644	4575	585600	not_enough	jpn_jpan, kor_hang, ben_beng, hin_deva, tam_taml, npi_deva, zho_hans, urd_arab, kaz_cyrl, aze_latn	spa_latn, por_latn, cat_latn, ell_grek, ita_latn, bel_cyrl, bul_cyrl, sqi_latn, ron_latn, mkd_cyrl
kaa_latn	Kara-Kalpak	wiki, tatoeba	17097	4572	585216	not_enough	aze_latn, tur_latn, kaz_cyrl, hye_armn, hun_latn, tam_taml, lit_latn, ben_beng, kat_geor, ces_latn	tha_thai, vie_latn, ind_latn, zho_hans, heb_hebr, fra_latn, npi_deva, ell_grek, por_latn, cat_latn
knn_0000	Konkani (individual language)	wortschatz	21571	4568	584704	not_enough	urd_arab, hin_deva, pes_arab, ben_beng, aze_latn, npi_deva, kat_geor, tur_latn, est_latn, slk_latn	tha_thai, vie_latn, jpn_jpan, zho_hans, ind_latn, fra_latn, eng_latn, cat_latn, heb_hebr, nld_latn
gnn_latn	Gumatj	bible	13208	4531	579968	not_enough	ben_beng, hin_deva, ind_latn, kor_hang, npi_deva, urd_arab, tam_taml, jpn_jpan, tha_thai, zho_hans	spa_latn, cat_latn, por_latn, ita_latn, bul_cyrl, ces_latn, ell_grek, bel_cyrl, fra_latn, eng_latn
rwo_latn	Rawa	bible, bible0	15194	4503	576384	not_enough	hin_deva, ind_latn, ben_beng, urd_arab, kor_hang, jpn_jpan, tam_taml, npi_deva, kaz_cyrl, tha_thai	ukr_cyrl, bul_cyrl, bel_cyrl, mkd_cyrl, ces_latn, eng_latn, pol_latn, por_latn, ell_grek, swe_latn
vro_latn	Võro	wiki, tatoeba	23585	4478	573184	not_enough	est_latn, dan_latn, fin_latn, nob_latn, lav_latn, ukr_cyrl, lit_latn, swe_latn, slk_latn, pol_latn	jpn_jpan, tha_thai, npi_deva, vie_latn, kor_hang, tam_taml, zho_hans, ind_latn, ben_beng, kaz_cyrl
bpy_beng	Bishnupriya	wiki, oscar	20869	4471	572288	not_enough	ben_beng, hin_deva, urd_arab, tam_taml, npi_deva, kaz_cyrl, aze_latn, kor_hang, kat_geor, jpn_jpan	vie_latn, tha_thai, ind_latn, cat_latn, spa_latn, ita_latn, por_latn, fra_latn, eng_latn, swe_latn
bus_latn	Bokobaru	bible	19271	4462	571136	not_enough	fra_latn, cat_latn, nld_latn, por_latn, eng_latn, ita_latn, deu_latn, urd_arab, hun_latn, spa_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, npi_deva, ces_latn, rus_cyrl, lav_latn, bel_cyrl, ind_latn
udu_latn	Uduk	bible	12545	4456	570368	not_enough	heb_hebr, ces_latn, ita_latn, arb_arab, ron_latn, cat_latn, lit_latn, pes_arab, por_latn, spa_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, kaz_cyrl, ben_beng, tam_taml, hin_deva, urd_arab, ukr_cyrl
bco_latn	Kaluli	bible	8983	4416	565248	not_enough	jpn_jpan, ben_beng, tam_taml, hin_deva, aze_latn, kaz_cyrl, ind_latn, kor_hang, urd_arab, npi_deva	ukr_cyrl, eng_latn, bel_cyrl, bul_cyrl, ell_grek, swe_latn, mkd_cyrl, spa_latn, cat_latn, dan_latn
kmh_latn	Kalam	bible, bible0	15184	4271	546688	not_enough	hin_deva, ind_latn, jpn_jpan, urd_arab, ben_beng, kor_hang, tha_thai, vie_latn, tam_taml, aze_latn	ukr_cyrl, bel_cyrl, mkd_cyrl, bul_cyrl, ces_latn, pol_latn, ell_grek, eng_latn, dan_latn, slk_latn
san_arab	Sanskrit	bible	7976	4218	539904	not_enough	urd_arab, pes_arab, npi_deva, arb_arab, ben_beng, hin_deva, tam_taml, aze_latn, kaz_cyrl, kat_geor	vie_latn, tha_thai, ind_latn, eng_latn, swe_latn, cat_latn, nld_latn, dan_latn, jpn_jpan, fra_latn
cop_copt	Coptic	bible, bible0, bible1	22990	4202	537856	not_enough	heb_hebr, arb_arab, fra_latn, cat_latn, lit_latn, ita_latn, sqi_latn, srp_cyrl, ron_latn, por_latn	kor_hang, jpn_jpan, zho_hans, tam_taml, ben_beng, ind_latn, vie_latn, tha_thai, npi_deva, hin_deva
ixl_latn	Ixil	bible0, bible	15511	4202	537856	not_enough	spa_latn, por_latn, cat_latn, ita_latn, eng_latn, fra_latn, ell_grek, sqi_latn, pol_latn, nld_latn	tam_taml, jpn_jpan, npi_deva, ben_beng, kor_hang, kaz_cyrl, zho_hans, urd_arab, aze_latn, kat_geor
yss_latn	Yessan-Mayo	bible, bible0	15899	4195	536960	not_enough	ind_latn, hin_deva, ben_beng, vie_latn, urd_arab, npi_deva, tha_thai, kor_hang, kat_geor, pes_arab	ukr_cyrl, ces_latn, bel_cyrl, bul_cyrl, eng_latn, mkd_cyrl, lav_latn, swe_latn, cat_latn, por_latn
snp_latn	Siane	bible, bible0	15581	4178	534784	not_enough	tam_taml, ben_beng, kaz_cyrl, aze_latn, jpn_jpan, kor_hang, hin_deva, urd_arab, npi_deva, tur_latn	bul_cyrl, ukr_cyrl, eng_latn, ell_grek, bel_cyrl, por_latn, swe_latn, mkd_cyrl, cat_latn, spa_latn
cle_latn	Lealao Chinantec	bible	7746	4149	531072	not_enough	spa_latn, por_latn, cat_latn, ita_latn, fra_latn, sqi_latn, ell_grek, ron_latn, eng_latn, pol_latn	tam_taml, jpn_jpan, ben_beng, kor_hang, kaz_cyrl, npi_deva, zho_hans, aze_latn, kat_geor, urd_arab
mav_latn	Sateré-Mawé	bible	8029	4138	529664	not_enough	hun_latn, tur_latn, fin_latn, spa_latn, por_latn, fra_latn, pes_arab, hye_armn, aze_latn, kat_geor	zho_hans, tha_thai, kor_hang, jpn_jpan, npi_deva, vie_latn, tam_taml, rus_cyrl, ind_latn, ben_beng
mns_cyrl	Mansi	webcorpora	12949	4137	529536	not_enough	rus_cyrl, kaz_cyrl, bel_cyrl, ukr_cyrl, mkd_cyrl, bul_cyrl, srp_cyrl, hye_armn, fin_latn, hun_latn	tha_thai, vie_latn, ind_latn, jpn_jpan, npi_deva, zho_hans, spa_latn, cat_latn, eng_latn, tam_taml
ses_latn	Koyraboro Senni Songhai	bible	18055	4123	527744	not_enough	hun_latn, por_latn, cat_latn, eng_latn, ita_latn, urd_arab, nld_latn, kat_geor, spa_latn, slv_latn	jpn_jpan, tam_taml, kor_hang, npi_deva, ces_latn, zho_hans, lav_latn, rus_cyrl, bel_cyrl, ben_beng
